@id,amenity,name,operator,brand,network,addr:street,addr:city,@lat,@lon
3138998739,atm,,Santander,,Telebanco 4B,,,43.1440986,-4.8127664
3140472296,atm,,,,,,,41.5165734,1.9018857
3140472297,atm,,,Sabadell Atlántico,,,,41.5166324,1.9021158
3140472301,atm,,,Catalunya Caixa,,,,41.5176251,1.9013991
3144538635,atm,,La Caixa,La Caixa,,,,36.9016393,-3.4239985
3144538636,atm,,Banco Santander,Banco Santander,Telebanco 4B,,,36.9017445,-3.4238544
3149317324,atm,,,,,,,42.2217633,-8.7316012
3150640361,atm,Targobank,Targobank,Targobank,,,,39.7979973,2.6952190
3151840772,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,,,,43.4118529,-6.1584059
3156580272,atm,,Bankia,,Servired,,,40.3280794,-3.8605043
3156580280,atm,,Caja Duero,,Euro 6000,,,40.3271387,-3.8607645
3156580286,atm,,BBVA,BBVA,Servired,,,40.3280282,-3.8607940
3156580314,atm,,Bankia,,Servired,,,40.3277604,-3.8624113
3161141086,atm,,Bankia,,Servired,,,40.3863185,-3.7281852
3161141186,atm,La Caixa,La Caixa,La Caixa,Servired,,,40.3897691,-3.7301122
3161141190,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.3918687,-3.7262512
3161180810,atm,,Banco Popular,,Telebanco 4B,,,40.4586852,-3.6866003
3170744688,atm,Caixer Banc Sabadell,Banc Sabadell,,,,,41.3672647,2.0159809
3170744874,atm,Caixer BBVA,BBVA - Catalunya Caixa,,Servired,,,41.3676919,2.0156939
3170746502,atm,Caixabank,Caixabank,Caixabank,,,,41.3680709,2.0180797
3171736473,atm,,Banco Santander,,,,,39.8813683,4.2372030
3175107875,atm,ATM,Euronet,Euronet,,,,39.8228475,4.2304154
3178491264,atm,Caixabank,Servired,Caixabank,,,,28.2968610,-16.3750249
3182567182,atm,ATM,,,,C.C. La Sandia,,27.7562097,-15.5726757
3187103435,atm,BBVA,BBVA,BBVA,Servired,,,40.5198634,-3.7767218
3196241999,atm,Kutxabank,Kutxabank,Kutxabank,Euro 6000,,,43.2235585,-2.8872995
3198419678,atm,,,,,,,39.5704301,3.3753754
3204330430,atm,Caixer Banc Popular,Banc Popular,,,,,42.2634624,3.1536649
3204330431,atm,Banco Sabadell,Banco Sabadell,Banc Sabadell,Servired,,,42.2627698,3.1528320
3208755417,atm,Caixabank,Caixabank,Caixabank,Servired,,,40.4636459,-3.6965502
3208755419,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4642172,-3.6960468
3210306322,atm,,,,,,,42.0541449,3.1976408
3251058380,atm,Banco Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.3989444,-3.7008439
3251844157,atm,Caixabank,Caixabank,Caixabank,,,,38.2585620,-5.6755721
3254880847,atm,La Caixa,La Caixa,La Caixa,,,,42.6834779,-2.9521585
3257867499,atm,,BBK,,,,,43.3196804,-3.1278912
3258897091,atm,Caixabank,Caixabank,Caixabank,Servired,Calle de Bravo Murillo,,40.4614431,-3.6978301
3258897092,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4622530,-3.6973759
3274372184,atm,Santander,Santander,Santander,Telebanco 4B,Avenida de Madrid,Arganda del Rey,40.3049974,-3.4591265
3283523189,atm,,Banca March,,Telebanco 4B,,,36.6767788,-4.4920745
3283523190,atm,,Euronet,,,,,36.6768097,-4.4920436
3301136058,atm,,Abanca,,,,,43.3193268,-8.3536039
3301136059,atm,,Abanca,,,,,43.3193614,-8.3535259
3301216103,atm,Caixabank,Caixabank,Caixabank,,,,38.9091663,1.4272466
3301220267,atm,Caixabank,Caixabank,Caixabank,,,,38.9097366,1.4242883
3302859612,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,38.9106865,1.4318397
3302902874,atm,Deutsche Bank,Deutsche Bank,Deutsche Bank,,,,38.9104506,1.4315500
3312187533,atm,,Unicaja,,,,,36.8738052,-4.0823068
3326431567,atm,Caixabank,Caixabank,Caixabank,,,,40.1555274,-5.2407896
3329834693,atm,Santander,Santander,,Telebanco 4B,,,37.2755271,-5.9285208
3329839912,atm,Santander,Santander,,Telebanco 4B,,,37.2855385,-5.9158131
3330097897,atm,,,,,,,38.2664818,-0.6954541
3331953521,atm,,,,,,,36.7619562,-3.8880811
3342089258,atm,Caixabank,,Caixabank,,,,38.2673880,-0.6967483
3343664237,atm,,,,,,,38.2650568,-0.6989638
3343664238,atm,,,,,,,38.2650819,-0.6988218
3343664506,atm,,,,,,,38.2651115,-0.6990819
3349644258,atm,Caixabank,Caixabank,Caixabank,,Avenida de Alisas,Valdecilla,43.3837409,-3.7366532
3358784363,atm,,Kutxabank,Kutxabank,Euro 6000,,,43.3228866,-1.9775011
3358784364,atm,,Sabadell Guipuzcoano,,Servired,,,43.3238448,-1.9753856
3358790019,atm,La Caixa,La Caixa,La Caixa,,,,43.3245709,-1.9751735
3358790823,atm,,kutxabank,,Euro 6000,,,43.3238434,-1.9731847
3358790824,atm,Caixabank,Caixabank,Caixabank,,,,43.3243258,-1.9738293
3358815105,atm,Santander,Santander,Santander,Telebanco 4B,,,43.3237526,-1.9730608
3358845611,atm,,BBVA,,,,,43.3227350,-1.9741687
3358845733,atm,,Kutxabank,Kutxabank,,,,43.3215623,-1.9770407
3359571535,atm,Kutxabank,Kutxabank,Kutxabank,,,,43.3231366,-1.9747577
3359962826,atm,,Bankoa-Credit Agricole,,,,,43.3217474,-1.9753948
3359962827,atm,,Bankinter,,,,,43.3217719,-1.9763036
3361907852,atm,,Banco Sabadell,,Servired,,,36.7135296,-4.4321279
3369951310,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.3343482,-3.8772231
3371090795,atm,Cajero automático Caixa Bank,Caixabank,Caixabank,,,,40.8580974,-3.7118507
3402545713,atm,,Banco Santander,Banco Santander,Telebanco 4B,,,40.4567385,-3.7068705
3402557390,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,,,,41.4949266,2.1307690
3409309764,atm,,Caja Rural,,,,,36.3696268,-6.1801785
3417462748,atm,Caixabank,Caixabank,Caixabank,Servired,,,40.4011916,-3.6983003
3417784507,atm,BBVA,BBVA,BBVA,Servired,,,40.4031815,-3.6934788
3417784518,atm,Bankinter,Bankinter,Bankinter,Servired,,,40.4042582,-3.6933587
3418127827,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4265976,-3.6932459
3428424947,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4054046,-3.6936388
3428424948,atm,BBVA,BBVA,BBVA,Servired,,,40.4058915,-3.6935589
3428425022,atm,,Bankinter,Bankinter,,,,40.4262782,-3.6933758
3428425023,atm,Laboral Kutxa,Laboral Kutxa,Laboral Kutxa,,,,40.4269627,-3.6947403
3428425024,atm,BBVA,BBVA,BBVA,Servired,,,40.4271355,-3.6950995
3428476972,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,Servired,,,40.4300231,-3.6968132
3428476979,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4366845,-3.6997164
3428520661,atm,,Banco Popular,,Telebanco 4B,,,40.2689501,-3.9192579
3434399981,atm,Santander,Banco Santander,Banco Santander,,,,28.1390165,-15.4310609
3434425399,atm,Ibercaja,Ibercaja,Ibercaja,,,,28.1388334,-15.4314638
3434442987,atm,Caixabank,Caixabank,Caixabank,,,,28.1387456,-15.4319719
3440679536,atm,,Bankia,,Servired,,,40.2010933,-3.8002494
3441460652,atm,CajaSur cajero,,,,,,36.5990440,-4.5340509
3441460658,atm,Telebanco 4B,,,Telebanco 4B,,,36.5990874,-4.5335160
3441465762,atm,Unicaja Banco,,,,,,36.6012030,-4.5329390
3447123737,atm,Abanca,Abanca,Abanca,,,,42.2696192,-8.8286583
3447283633,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.2621021,-3.8491135
3458138606,atm,,Unicaja,Unicaja Banco,Euro 6000,,,36.7321563,-4.4296803
3477318404,atm,,,,,,,29.1197740,-13.6498927
3484776620,atm,Caixabank,Caixabank,Caixabank,Servired,,,40.4215215,-3.6725974
3486933497,atm,,,,,Carrer del Riu Llobregat,Lleida,41.6105804,0.6339578
3494926983,atm,,Euro,,,,Benidorm,38.5341973,-0.1075402
3509933338,atm,Banco Sabadell,,,,,,37.3511246,-6.0486224
3509933339,atm,Santander,Santander,,Telebanco 4B,,,37.3511556,-6.0485542
3509933340,atm,Caixabank,Caixabank,Caixabank,,,,37.3510720,-6.0487237
3517493949,atm,,Caja Madrid,,,,,38.7656464,-3.3871557
3517493950,atm,,La caixa,,,,,38.7661525,-3.3876117
3517501034,atm,,Caja Castilla La Mancha,,,,,38.7618693,-3.3866032
3517501035,atm,,Caja Rural de Ciudad Real,,,,,38.7613011,-3.3874288
3517501036,atm,,Caja Madrid,,,,,38.7596941,-3.3852566
3518174424,atm,,Banco Santander,,Telebanco 4B,Rúa Santiago Rey Fernández Latorre,A Coruña,43.3549656,-8.4039712
3525138518,atm,,Caja Rural de Segovia,,,,,40.9003569,-4.0061127
3525138532,atm,Caixabank,Caixabank,Caixabank,,,,40.9017644,-4.0070482
3529092407,atm,,ServiRed,,,,,43.2395594,-2.2584998
3529092408,atm,,Euro6000,,,,,43.2395652,-2.2590872
3529162678,atm,,Kutxabank,,Euro6000,Mutxiarte Kalea,,43.2762386,-2.3307572
3534097620,atm,La Caixa,La Caixa,La Caixa,,,,36.5120868,-6.2800604
3540255047,atm,,,,,,,39.5162109,2.4827144
3544682513,atm,,Telebanco,,,,,39.3738611,3.2303394
3544682515,atm,Banca March,Banca March,Banca March,,,,39.3739260,3.2296979
3544682520,atm,,Sabadell Solbank,,,,,39.3749087,3.2291786
3554019517,atm,Caixabank,Caixabank,Caixabank,,,,40.9540776,-4.1132300
3555601897,atm,Telebanco 4B,,,Telebanco 4B,,,39.3759364,3.2322701
3586752044,atm,,,,,,,43.3443177,-8.3890769
3589569603,atm,,La Caixa,,,,,28.4699870,-16.3030248
3590492164,atm,,BBK,,Euro 6000,,,40.4704982,-3.6975416
3590492171,atm,Santander,Santander,Santander,Telebanco 4B,,,40.4707562,-3.6979505
3609748115,atm,,Euro6000,Caja de Extremadura,,,,40.1279783,-5.6591938
3611166030,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,Servired,,,40.4512043,-3.6778902
3611166057,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4518884,-3.6899065
3613209893,atm,,,Cajasiete,ServiRed,,,28.4011842,-16.3211846
3613224778,atm,,La Caixa,,Servired,,,28.4252676,-16.4910574
3613224779,atm,,CajaMar,,Servired,,,28.4255567,-16.4906909
3613224780,atm,,Santander,,Telebanco 4B,,,28.4255627,-16.4906019
3615802643,atm,BBVA,Servired,BBVA,,,,40.0601033,-5.7530404
3615802646,atm,Santander,Santander,,Telebanco 4B,,,40.0604137,-5.7527043
3620124372,atm,Rural Kutxa,Rural Kutxa,BBK,,,,43.2948817,-3.0040682
3626804770,atm,,BBVA,BBVA,,,,40.5182011,-3.9025620
3627673202,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4542840,-3.6544237
3627673220,atm,Caixabank,Caixabank,Caixabank,Servired,,,40.4588340,-3.6597647
3635085753,atm,Unicaja Banco,Unicaja Banco,Unicaja Banco,,,,36.1423234,-5.6995230
3636842773,atm,,Popular,,Telebanco 4B,,,40.4518572,-3.6946093
3636842774,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4519031,-3.6898709
3643289483,atm,Caja Rural de Extremadura,Caja Rural de Extremadura,,Servired,,,40.1266783,-5.6586113
3643421596,atm,,Abanca,Abanca,Euro 6000,,,42.4001174,-8.8071371
3644366280,atm,Santander,Santander,Santander,Telebanco 4B,,,40.4649126,-3.7258298
3644366283,atm,Caixabank,Caixabank,Caixabank,Servired,,,40.4650430,-3.7259134
3644666903,atm,Ibercaja,Ibercaja,Ibercaja,Euro 6000,,,40.3343667,-3.7694842
3644666904,atm,Caixabank,Caixabank,Caixabank,Servired,,,40.3346135,-3.7694339
3645135016,atm,BBVA,BBVA,BBVA,Servired,,,40.4465374,-3.6681718
3645135025,atm,,Banco Santander,Banco Santander,Telebanco 4B,,,40.4471035,-3.6698510
3645135033,atm,La Caixa,La Caixa,La Caixa,Servired,,,40.4475428,-3.6692877
3648066846,atm,Popular,Popular,Popular,,,,43.4871961,-8.2268662
3662753792,atm,,Caixabank,Caixabank,Servired,,,40.4365296,-3.7144295
3662754337,atm,,Santander,,Telebanco 4B,,,42.6525583,-8.8185409
3663233800,atm,,La Caixa,La Caixa,,,,28.4811231,-16.3227251
3663308745,atm,,Sabadell Atlántico,,Servired,,,40.4414294,-3.7135919
3663308747,atm,BBVA,BBVA,BBVA,Servired,,,40.4421596,-3.7136764
3663308750,atm,Bankinter,Bankinter,Bankinter,Servired,,,40.4423215,-3.7133979
3664971272,atm,,Bankia,,Servired,,,40.7129675,-4.1871883
3665619820,atm,Unicaja Banco,Unicaja Banco,Unicaja Banco,,Plaza Mayor,Cáceres,39.4745272,-6.3722117
3676939937,atm,,Banca March,,Telebanco 4B,,,28.4253256,-16.4899752
3676939938,atm,,Caja Siete,,Servired,,,28.4253542,-16.4894661
3677805628,atm,,,,,,,42.2330701,2.6302647
3678135876,atm,,,Caja Cantabria,,,,43.3345932,-4.0631795
3681369710,atm,,Abanca,,Red 6000,,,43.1511894,-8.3836879
3685342237,atm,Santander,Santander,,Telebanco 4B,,,43.4251479,-4.8618006
3689104704,atm,Banca March,,,,,,27.8187259,-15.7646207
3695490862,atm,,Bbk,,,,,42.9943624,-3.0096919
3695493739,atm,BBVA,BBVA,BBVA,,,,42.9944840,-3.0090858
3708702429,atm,,,,,,,28.2316088,-16.8411156
3708709125,atm,,Caixa Bank,,,,,28.2295330,-16.8402638
3713831866,atm,Santander,Santander,Santander,Telebanco 4B,,,39.8017001,-5.1708049
3713834439,atm,Caja Castilla-La Mancha,,,,,,39.8026192,-5.1720092
3719056646,atm,,,,,,,39.4995372,2.7553721
3724060853,atm,Caja Duero,Caja Duero,Caja Duero,,,,41.7952079,-2.8496168
3726023153,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,42.6352136,-8.5630373
3728038085,atm,Telebanco 4B,,,Telebanco 4B,,,37.2225076,-5.3108786
3736669380,atm,Euronet,Euronet,Euronet,,,,41.6975883,2.8448717
3743429307,atm,Cajamar,Cajamar,Cajamar,Caja Rural,Calle Mayor,Cartagena,37.6002719,-0.9863030
3743679041,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,,,,39.7121697,2.9024096
3745223411,atm,,Santander,,Telebanco 4B,,,40.4491828,-3.7339762
3745231651,atm,,Santander,,Telebanco 4B,,,40.7994317,-4.7627387
3747239812,atm,Caixabank,Caixabank,Caixabank,,,,40.4227225,-3.7225723
3752224749,atm,,Banco Santander,Banco Santander,Telebanco 4B,,,41.6315161,-0.8864977
3754725936,atm,,,,,,,43.2594935,-2.9327968
3756084742,atm,BBVA,BBVA,BBVA,,,,42.5764819,-1.2832461
3756085957,atm,Banco Popular,,,Telebanco 4B,,,42.5760488,-1.2819369
3756620883,atm,,,,,,,42.9703701,-6.0012310
3756620884,atm,,,,,,,42.9712375,-6.0000187
3762680307,atm,Caixabank,Caixabank,Caixabank,,Calle del Dos de Mayo,,39.5132227,-0.4162412
3762684369,atm,,Bankia,Bankia,,,,39.5142445,-0.4109130
3770440307,atm,Caixabank Cajero Campus UPNA,Caixabank,Caixabank,,,,42.8004544,-1.6362933
3773761958,atm,,Banco Santander,Banco Santander,,,,39.4906437,2.8910458
3773761960,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,39.4910929,2.8912899
3773761964,atm,,Caixabank,Caixabank,,,,39.4866404,2.8850270
3780027080,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,,,,40.4009673,-3.5982578
3782986207,atm,,Cajasur,,,,,37.5253771,-4.9180620
3790532996,atm,,Banco Sabadell,Banco Sabadell,,,,42.9675075,-8.4438162
3792737553,atm,,Anova Banco,,,,,43.2773019,-8.2123033
3799736158,atm,,,,,,,41.0330954,0.9690892
3799736246,atm,,,,,,,41.0308586,0.9685138
3801077861,atm,Abanca,Abanca,Abanca,Euro 6000,,,43.2282192,-8.3556352
3801077871,atm,,Santander,,Telebanco 4B,,,43.2299744,-8.3554768
3801078143,atm,,Abanca,Abanca,Euro 6000,,,43.3549668,-8.4144566
3812385055,atm,,,,,,,41.0372501,0.9747572
3812385056,atm,,,,,,,41.0358398,0.9754307
3814301738,atm,,,,,,,41.1323950,-4.7779007
3840888489,atm,,BBVA,,,,,41.9739763,2.8050882
3867678636,atm,,Banc Sabadell,,,,,41.3626619,2.0272149
3885914610,atm,Caixabank,Caixabank,Caixabank,,,,37.6579069,-5.5249531
3893715691,atm,,Bankia,,Servired,,,40.4479476,-3.6659409
3910178722,atm,,,,,,,27.7596666,-15.5692987
3910178724,atm,,,,,,,27.7603683,-15.5693391
3910201234,atm,,,,,,,27.7620640,-15.5682517
3910207886,atm,,,,,,,27.7614528,-15.5654030
3910364176,atm,,,,,,,27.7596026,-15.5694236
3921879135,atm,Caja Rural,Caja Rural,Caja Rural,,,,37.8986945,-4.7567038
3946090065,atm,Santander,Santander,Santander,,,,37.1437081,-3.6287098
3946090066,atm,,Banco Popular,,,,,37.1606397,-3.6083223
3946374759,atm,Caixabank,Caixabank,Caixabank,,,,37.3717510,-6.0725523
3952808114,atm,Abanca,Abanca,Abanca,Euro6000,,,42.8780849,-8.5433560
3958550264,atm,,Bankia,,Servired,,,40.4743553,-3.7132051
3960252753,atm,,Banco Popular,,Telebanco 4B,,,40.4765670,-3.7036762
3960414199,atm,Banc Sabadell,Banco Sabadell,Banco Sabadell,Servired,,,38.7325738,1.4161300
3965159404,atm,Santander,Santander,Santander,Telebanco 4B,,,37.3608921,-5.9859877
3965172537,atm,Caixabank,Caixabank,Caixabank,,,,37.3591532,-5.9860984
3969955733,atm,Santander,Santander,Santander,Telebanco 4B,,,37.3826343,-5.9929712
3974814442,atm,,Santander,,Telebanco 4B,,,36.5947475,-4.6384447
3974814444,atm,,Banco Sabadell,,Servired,,,41.6400924,-0.7608711
3976332823,atm,,,4B,,,,39.5662944,3.2122967
3996798104,atm,Caixabank,,Caixabank,,,,42.5044796,0.8002294
4009853823,atm,,BBVA,BBVA,Servired,,,40.6724497,-4.0896687
4009853828,atm,,Banco Santander,Banco Santander,Telebanco 4B,,,40.6733346,-4.0903706
4016148850,atm,,,Bankia,,,,39.9806019,-0.0469075
4038871735,atm,Caixabank,Caixabank,Caixabank,,,,28.3866086,-13.8646430
4049285389,atm,,,Bankia,,,,28.4508959,-13.8695281
4057077326,atm,BancaMarch,Banca March,Banca March,,,,28.0289168,-16.6108419
4080349927,atm,Abanca,Abanca,Abanca,,,,42.8743104,-8.5556326
4081524332,atm,,Kutxabank,,,,,43.1791460,-2.2696140
4081524334,atm,,Kutxabank,,,,,43.1834004,-2.2656876
4087167325,atm,Euronet,Euronet,Euronet,,,,39.7674945,3.1478887
4101295994,atm,Euronet,,,,,,37.9146024,-0.7364585
4103004791,atm,,Santander,,Telebanco 4B,,,40.4758691,-3.7196596
4103666470,atm,,Banco Santander,Banco Santander,,,,41.7004103,2.8520581
4103666471,atm,,,,,,,41.6997149,2.8505001
4105486690,atm,Ibercaja,Ibercaja,Ibercaja,,,,40.5089569,-3.6927686
4106164490,atm,,,,,,,38.6112495,-1.1299554
4106296489,atm,,,,,,,38.6109931,-1.1295830
4109384637,atm,Ibercaja,Ibercaja,Ibercaja,,Calle de Bravo Murillo,,40.4645595,-3.6945273
4109390989,atm,Caixabank,Caixabank,Caixabank,,,,40.4668397,-3.6969480
4109428096,atm,Bankinter,Bankinter,Bankinter,ServiRed,,,40.4619191,-3.6979620
4111985455,atm,,BBVA,BBVA,Servired,,,40.7134182,-4.1890842
4114028789,atm,Targobank,Targobank,Targobank,,,,40.4620764,-3.6974956
4125213261,atm,,,,,,,37.6925699,-6.5930709
4133659082,atm,,Cajamar,,Servired,,,40.4655576,0.1802705
4159460034,atm,Deutsche Bank,Deutsche Bank,Deutsche Bank,,,,37.3912739,-5.9971398
4159463516,atm,,Caja Rural,,,,,37.3911196,-5.9972983
4159463518,atm,,Caja Rural,,,,,37.3911802,-5.9973497
4167191591,atm,SabadellGuipuzcoano,Banco Sabadell,Banco Sabadell,,,,43.3171750,-1.9172861
4167613175,atm,,Caja Rural,,,,,36.9990108,-3.2645873
4169549132,atm,,,,,,,36.9179802,-3.4846338
4169549134,atm,Caixabank,Caixabank,Caixabank,,,,36.9177761,-3.4827382
4169840389,atm,,Caja Rural,Caja Rural,ServiRed,,,36.9008859,-3.4237525
4182808712,atm,Cajamar,cajamar,Cajamar,,,,39.9922801,-0.0617934
4183859189,atm,,Bankia,,ServiRed,,,40.3619536,-5.1339554
4185302315,atm,Caixabank,Caixabank,Caixabank,ServiRed,,,40.2597921,-5.0179070
4185693093,atm,,Caja Duero,,,,,40.2103042,-5.0877685
4185834567,atm,Banco Santander,Banco Santander,Banco Santander,,,,42.8741335,-8.5559111
4187344111,atm,,Caixabank,Caixabank,,,,40.3564608,-5.5251584
4187444359,atm,,BBVA,,ServiRed,,,40.3573789,-5.5248785
4187444363,atm,,Banco Santander,Banco Santander,Telebanco 4B,,,40.3570453,-5.5252397
4187457612,atm,Caja Duero,Caja Duero,Caja Duero,ServiRed,,,40.3575946,-5.5246746
4191521817,atm,,Caja Rural,,ServiRed,,,40.1549291,-5.2412837
4191529493,atm,,Santander,,Telebanco 4B,,,40.1551929,-5.2413560
4193874840,atm,,Caja Rural,,ServiRed,,,39.4514394,-5.3266124
4195062148,atm,,Liberbank,,,,,39.3802051,-5.3883297
4195062149,atm,,BBVA,,,,,39.3799476,-5.3884814
4195498876,atm,,cajalmendralejo,,ServiRed,,,39.3371540,-5.4924506
4197641285,atm,Deutsche Bank,Deutsche Bank,Deutsche Bank,,,,37.3848237,-5.9792593
4197656584,atm,,CaixaBank,,,,,37.3842182,-5.9790200
4204519710,atm,Kutxabank,Kutxabank,Kutxabank,Euro 6000,,,43.2776831,-2.9609532
4212320908,atm,,,,,,,36.4642628,-5.0144957
4223846225,atm,Banc Sabadell,,,,,,41.7433304,1.8052403
4228484142,atm,,Caixabank,Caixabank,,,,41.6171309,0.6285300
4228484143,atm,,Caixabank,Caixabank,,,,41.6171431,0.6285400
4229734838,atm,CajaSur,CajaSur,CajaSur,,,,36.7471546,-3.8791945
4229734857,atm,,Euronet,,,,,36.7448086,-3.8800348
4229734866,atm,Unicaja,,,,,,36.7487130,-3.8788118
4229782008,atm,,Euronet,,,,,36.7522028,-3.8763061
4230075566,atm,,Banco de Sabadell,,ServiRed,,,36.7451267,-3.8768066
4242503915,atm,Kutxabank,Kutxabank,Kutxabank,Euro 6000,,,43.2609574,-2.9270815
4250673284,atm,Atm,,,,,,41.4048177,2.1961033
4252963789,atm,,Banco Sabadell,,,,,37.6253658,-0.9975001
4252963790,atm,,Cajamar,,ServiRed,,,37.6213770,-0.9992475
4252963889,atm,,Cajamar,,,,,37.6248529,-0.9974327
4252964089,atm,,Sabadell,,ServiRed,,,37.6037748,-0.9963730
4252964189,atm,,Cajamar,,,,,37.6046310,-0.9963401
4253467508,atm,Cajero 24 horas,,,,,,36.3163063,-6.1513480
4258123890,atm,,,,,,,37.9380328,-0.7362312
4271746701,atm,,,,,,,28.1070085,-15.4167003
4271746702,atm,,BBVA,,,,,28.1070244,-15.4168806
4271746706,atm,,,,,,,28.1077917,-15.4170845
4271746707,atm,,,,,,,28.1078730,-15.4171202
4282804383,atm,,,Banca March,,,,28.1055997,-15.4147069
4282804596,atm,,,,,,,28.1063729,-15.4147466
4282804597,atm,,,,,,,28.1075589,-15.4156515
4295212889,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,,,,38.3446162,-0.4951241
4295212890,atm,Banco Santander,,Banco Santander,,,,38.3446055,-0.4951317
4295212891,atm,Caixabank,Caixabank,Caixabank,,,,38.3446314,-0.4951184
4302044589,atm,,,,,,,36.5975258,-4.6361385
4302373709,atm,,CaixaBank,,Servired,,,38.2393539,-6.0132471
4304405031,atm,Caixabank,Caixabank,Caixabank,Servired,,,40.4807549,-3.7208776
4304405044,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4815406,-3.7189724
4309558909,atm,Cajamar,Cajamar,Cajamar,,,,39.5167986,3.0229807
4309925715,atm,,BBVA,BBVA,Servired,,,40.4677058,-3.7189827
4311812546,atm,Unicaja Banco,Unicaja Banco,Unicaja Banco,,,,40.4394648,-3.7129379
4316006600,atm,,,,,,,42.9559545,-9.1898082
4318748092,atm,BBVA,BBVA,BBVA,Servired,,,40.5263747,-3.6517213
4318748093,atm,,,,Telebanco 4B,,,40.5267790,-3.6514990
4319508397,atm,,Banc de Sabadell,,,,,39.6232775,2.7167236
4320366372,atm,BBVA,BBVA,BBVA,Servired,,,40.5061091,-3.6951862
4320366388,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.5062720,-3.6959665
4320366735,atm,,Caixabank,,Servired,,,40.5068221,-3.6945743
4322626899,atm,,Caja Rural de Aragón,Caja Rural de Aragón,,,,41.6726968,-0.8857468
4325860694,atm,,ezequiel,,,,,40.4174626,-3.7026354
4335296589,atm,,BBVA,BBVA,,,,37.7968522,-0.8041694
4336690591,atm,,,,,,,40.5608334,-3.6204160
4337223091,atm,,Cashzone,,,,,28.0648654,-16.7313044
4340345950,atm,Telebanco,,,,,,39.3783199,3.2370123
4340839542,atm,,,,,,,43.3481259,-8.4057085
4340852073,atm,,,,,,,36.4996623,-4.6876768
4340852075,atm,,,,,,,36.4990132,-4.6880750
4342973596,atm,,,Santander,,,,28.1020399,-15.4159949
4346563249,atm,Telebanco,,,,,,39.3771321,3.2340222
4346918709,atm,,La Caixa,,,,,41.0769482,1.1812014
4347011402,atm,Caixabank,Caixabank,Caixabank,,Rambla Principal,,41.2250916,1.7241025
4349824582,atm,,,Santander,,,,28.1089290,-15.4182053
4350652489,atm,Euronet,Euronet,Euronet,,,,39.8377929,3.1195694
4351691525,atm,,,Santander,,,,28.1119169,-15.4222026
4354300879,atm,,,Bankia,,,,28.1109709,-15.4177638
4357254845,atm,,,,,,,39.4603248,-0.3807886
4357616294,atm,,Caja Mar,,ServiRed,,,36.7957527,-2.2315796
4357664091,atm,,,,,,,36.7615540,-2.1085650
4357918603,atm,,,,,,,39.4653658,3.2812093
4363347155,atm,,,,,,,43.3246773,-4.5835718
4365936490,atm,Logística Hermes,,,,,,40.3081952,-3.6942890
4366492334,atm,Caixabank,Caixabank,Caixabank,,,,41.3833500,2.1947213
4366685355,atm,,Santander,,,,,39.8594446,-4.0219650
4372004405,atm,,,La Caixa,,,,28.1133320,-15.4192870
4374730293,atm,,,,,,,27.7638563,-15.5682681
4377307278,atm,,,Caja Rural de Canarias,,,,28.1143993,-15.4250058
4377598860,atm,,,Bankia,,,,28.1157615,-15.4212151
4382417273,atm,,Ibercaja,,,,,38.4238213,-6.4150310
4385117262,atm,,La Caixa,,,,,42.7776379,-1.4599359
4390454902,atm,Santander,Banco Santander,Banco Santander,Telebanco 4B,,,40.4149452,-3.7034511
4391046090,atm,,,,,,,41.3757646,2.1893642
4392820491,atm,,La Caixa,,,,,41.3980394,2.1747265
4393874176,atm,Euronet,Euronet,Euronet,,,,37.9101879,-0.7439803
4394678389,atm,Banco Sabadell,Banco Sabadell,Banco Sabadell,,,,43.3648438,-5.8486140
4394941892,atm,,Cajasur,,,,,37.2024628,-7.3258833
4394946390,atm,La Caixa,La Caixa,La Caixa,,,,37.2027415,-7.3251089
4394960790,atm,,Unicaja,,,,,37.2021720,-7.3238841
